product_id,brand_name,review_id,review_title,review_text,author,review_date,review_rating,is_a_buyer,product_title,price,avg_product_rating,product_rating_count,product_tags,product_url
139821,Nykaa Cosmetics,13397599,Hydrating and stable product,medium tone lighter rose beige warm honey darker tone variety shades quality nicely blends doesn caky doesn messed sweat highly recommended,bhawna aggarwal,06/06/2020 11:51,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,13261400,Good one,favourite app hydrates give cakey,rispa johns,22/05/2020 14:35,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,22712889,Beautiful shade,bought toasty tan contour bronze face super blend lik butter discount,Mousumi Maity,01/02/2022 11:32,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,17008769,The best compact I've ever used,compact packing covers oiliness stays hours,Sadhvi Foujdar,11/02/2021 13:07,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,17050794,Nyka,trust nyka brand nyka iam fully satisfied,ashifa Mazhar Ali,14/02/2021 15:00,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,17098152,awesome,cover medium dark undereyes match powdery pallet powdery,Priyal Kherde,17/02/2021 23:46,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,17480527,Natural Ivory,compact perfectly suited tone single layer quantity,Chaitali Chitodakar,22/03/2021 20:20,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,17490933,Good one,matched tone happy,Karuna Sri,23/03/2021 16:43,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,17499946,I'm love ❤️❤️,light natural,Kalpita Kolsekar,24/03/2021 13:15,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,18401093,Good one,light coverage ya cost,Riti Singh,15/05/2021 10:32,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,19849393,Good coverage,im loving,Dimple Sangeetha,02/08/2021 12:19,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,20439019,Great product,texture loving,Monika Chawla,13/09/2021 13:37,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,21971779,01 ivory,purchase till date found compact si soft texture oily beauties set eyes stays hrs,anmol kashyap,13/12/2021 19:00,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,22005684,Awesome,compact match tone super hydrated lasting compact,sheeba sulthana,16/12/2021 12:18,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,22178469,Mahi Amin,pigmented,Mahi Amin,27/12/2021 22:36,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,22301291,Amazing products,awesome,Anand Agrahari,06/01/2022 01:23,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,22885997,Compact powder,tone work,Simran Rajpal,11/02/2022 00:57,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,16866481,Nice one,compact change bought id bought lighter,ARYA S,31/01/2021 14:45,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,25961352,Nykaa is my favourite one,compact pigmentation importantly suits skintone low price,Sushma Bhuma,19/06/2022 17:24,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,26023743,Best compact,fan compact powders blends soo recommend brands bought months,Jubina Shirin,22/06/2022 01:38,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,26486203,Very good,,Rajashree Baboo,10/07/2022 09:23,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,27616921,Nyka skin genius skin perfecting & hydrating matte powder,awesome,Nishat Sheikh,10/08/2022 11:10,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,12984622,Warm honey 03,awesome compact fair girls matches tone,Jyothirmai Jajam,18/03/2020 15:19,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,14096092,Amazing ?,ordered tym satisfied tym purchasing totally,varsha srivastava,28/07/2020 20:11,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,14911375,Wow,,Vidya Sanket,25/09/2020 13:45,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,14980132,Very light,light,Pratiksha Sharma,01/10/2020 11:21,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,15030120,love it,god explain packaging classy packaging luxe brand quality awsome bought wrong surely reorder lighter gift guys worth penny,avantika das,05/10/2020 16:30,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,15310217,Love it,happy products lovable,DRx Sidhu,23/10/2020 20:45,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,15399703,Awesome,bought products compact cute box,Suma Girish,30/10/2020 12:33,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,15443536,"Best ,grab it fast",perfection blends,Prerna Khadkikar,02/11/2020 14:18,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,15497215,Very great product,packaging,Leena Chaudhari,05/11/2020 18:14,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,16961000,Superb,compact stays,sumaiya ummapur,07/02/2021 23:07,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,16657072,Very nice,hunt compact,Sunidhi Jain,16/01/2021 19:00,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,17393460,Toasty Tan 05,toasty tan super matte compact,Vijayalakshmi,15/03/2021 00:15,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,13503460,Hydrating,hands compact coming back makes soft dry compact powder eyes,Chriselda Gardner,17/06/2020 19:48,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,11359653,Long lasting.,year awesome compact makes soft applying searched product's ingredient google found chemicals products harsh chemicals compact reason damaged,thespooky one,18/11/2019 18:21,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,11394030,Worth it.,feeling cakey true,Parul Garg,21/11/2019 13:59,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,11655893,Good,compact dry blends easily gray patches lesser reapplication warm honey hydrating compact,aishu bala,04/12/2019 21:53,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,11693067,Good product,rose beige matches prefect fair medium coverage cakey layer,Deepika Pathak,06/12/2019 11:58,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,11695484,Awesome,purchased makeup incomplete coverage finishing,chandana s,06/12/2019 13:47,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,11715192,One if the best,times ordered,Vidhi Thakkar,07/12/2019 11:36,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,11884698,Perfect,matte base foundation results perfectly matched tone stays,Shreya Goswami,20/12/2019 09:33,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,12321766,Nice compact,purchased rose beige fair dark,Deshna Parate,24/01/2020 19:25,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,12394831,Good,soft light confused ordering find light,kirti shukla,30/01/2020 11:08,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,12505237,My most favorite,purchased honestly compact suits perfectly makeup incomplete impossible compact,Sumaita Kabir,09/02/2020 17:44,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,12538731,Gives natural look,awesome products loving compact oily,Sonam Chawla,12/02/2020 00:34,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,12643031,My all time favorite,favorite powder finish everyday,Mallika Kutur,19/02/2020 19:37,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,13443508,Nice product,minimal makeup sheer coverage,simran jithol,10/06/2020 14:15,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,13645559,Perfect ??,super light weight lasting worth buying,Akshaya Bhoir,29/06/2020 15:36,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,16596564,Love the compact,absolutely suitable dusky tone girls maybelline fit foundation,shreya Ghosh,11/01/2021 20:39,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,14307389,Good,chose darker fault awesome,Namitha V,08/08/2020 21:36,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,14314394,Good one,compact matte finish light,Priyanka Raghavan,09/08/2020 15:06,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,14413656,Loved this compact,compact packaging finish,Shailee Hiran,17/08/2020 15:00,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,14495209,Best purchase,shades rage affordable price,Kirti Singh,23/08/2020 14:28,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,14666831,Good,suits wheatish feels light apply,Poornima Upadhya,06/09/2020 11:48,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,14887207,Super smooth,pigmentation greasy ti carry,Kanishka Bansal,23/09/2020 16:22,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,15188682,nice,blending packeging,Muskan Shama,16/10/2020 17:29,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,15218032,Magical compact powder,compact powder natural effect face compact,Rumpa Basak,18/10/2020 14:49,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,15512664,Just wow,compact fair tone,Kehkashan Ansari,06/11/2020 16:19,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,15784420,Chestnut,ordered dark makes ur,Gayathri Murali,26/11/2020 02:02,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,15949813,Pretty good,classy god makeup,Somya tiwari,01/12/2020 21:42,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,16030519,One of my favorites brand,give natural matt finish,Anchor Aanshiki,04/12/2020 06:33,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,16498286,Natural ivory 01,god hydrating makes glow day,Anjali Sharma,03/01/2021 21:56,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,15591097,Great product,satisfied light packaging,Riyanka Sarkar,11/11/2020 14:13,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,15933341,Just perfect! ?,completely blends complexion packing excellent delivery service happy satisfied,Sukriti Tripathi,01/12/2020 14:28,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,16052627,Nykaa compact,market,Manu Patel,04/12/2020 19:27,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,19508200,Nice,packing vry quantity,Taniya Rattan,21/07/2021 15:07,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,16708821,Nice verry nice,awesome match lovely,Some 1,20/01/2021 17:29,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,16709795,great texture,nykka compact showed results,Neha Narang,20/01/2021 18:33,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,20132242,Nice compact,nicw mattifying compact,Apporwa Pradhan,21/08/2021 12:28,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,20352109,Perfect for Indian Skin,natural glowy matte finish hides dark spots clean lightweight daily recommend everyday cheap effect,Mearl Rodrigues,06/09/2021 10:39,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,11622110,Just awesome,warm honey match indian whitish tone compact guys compact,Pushpider Kaur Romana,03/12/2019 17:39,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,13996866,04 cosy chestnut,compact range finish ur suits dusky tones packaging dusky beauties,Anza Mary,24/07/2020 20:54,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,14644923,Very nice,perfectly machetes tone words,Shefali Gupta,04/09/2020 14:02,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,15148290,Good,nicely blend dewy finish light fair tone,Saswati Biswas,14/10/2020 13:36,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,15651875,Nice ??,,M. ruhi,16/11/2020 13:40,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,15836527,Awsome feels,face feels,Bhavyaa Mundhara,28/11/2020 11:43,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,17125633,Nykaa Matte Powder Compact - Cosy Chestnut 04,woow super matte compact power,Vijayalakshmi,19/02/2021 23:23,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
139821,Nykaa Cosmetics,17173475,Good product,compact natural glow,ankita Jadhav,23/02/2021 21:21,5.0,True,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
